👉公        告,#genre#
红海行动,http://159.75.85.63:35455/huya/11601986
生活大爆炸,http://159.75.85.63:35455/huya/11342417
五福星,http://159.75.85.63:35455/huya/11282233
麻雀,http://159.75.85.63:35455/huya/11352881
封神演义,http://159.75.85.63:35455/huya/19524135
小品,http://159.75.85.63:35455/huya/11352938
周润发,http://159.75.85.63:35455/huya/11342387
搞笑的一家人,http://159.75.85.63:35455/huya/11342402
经典高智商犯罪片,http://159.75.85.63:35455/huya/11352962
倩女幽魂,http://159.75.85.63:35455/huya/11601970
Yes小哥的美食,http://159.75.85.63:35455/huya/14363949
朱雀青龙,http://159.75.85.63:35455/huya/11352905
杨幂扮演王昭君出塞,http://159.75.85.63:35455/huya/11352910
芈月传,http://159.75.85.63:35455/huya/11352975
神貂侠侣,http://159.75.85.63:35455/huya/11352964
林正英,http://159.75.85.63:35455/huya/18441722
港产搞笑,http://159.75.85.63:35455/huya/11601960
天龙八部,http://159.75.85.63:35455/huya/11352912
小鲤鱼,http://159.75.85.63:35455/huya/11601961
中华小当家,http://159.75.85.63:35455/huya/11342413
7分钟看完科幻,http://159.75.85.63:35455/huya/17105786
警匪,http://159.75.85.63:35455/huya/11352886
权力的游戏,http://159.75.85.63:35455/huya/17943364
港式警匪片,http://159.75.85.63:35455/huya/16424416
百鸟朝凤,http://159.75.85.63:35455/huya/15894162
猫和老鼠,http://159.75.85.63:35455/huya/11352879
新乌龙院之笑闹江湖,http://159.75.85.63:35455/huya/15981239
旋风球技,http://159.75.85.63:35455/huya/11342400
海贼王15,http://159.75.85.63:35455/huya/17941367
RM 刘在石李光洙跑男,http://159.75.85.63:35455/huya/11336725
吐槽大会,http://159.75.85.63:35455/huya/11342422
大秦帝国,http://159.75.85.63:35455/huya/11602074
黑帮斗争,http://159.75.85.63:35455/huya/11342419
周星驰,http://159.75.85.63:35455/huya/21136378
笑傲帮,http://159.75.85.63:35455/huya/11352908
火影忍者,http://159.75.85.63:35455/huya/20236200
葛二蛋,http://159.75.85.63:35455/huya/11602072
军事武器分析,http://159.75.85.63:35455/huya/15824466
悬疑推理烧脑破案,http://159.75.85.63:35455/huya/17445539
神医喜来乐,http://159.75.85.63:35455/huya/11601978
小川电影解说,http://159.75.85.63:35455/huya/15870999
好莱坞,http://159.75.85.63:35455/huya/21059587
医馆笑传,http://159.75.85.63:35455/huya/11352891
经典好片,http://159.75.85.63:35455/huya/11342427
史诗级战zheng电影,http://159.75.85.63:35455/huya/21059556
开心快乐就完事了,http://159.75.85.63:35455/huya/11342388
黄金配角廖启智,http://159.75.85.63:35455/huya/21059562
中国功夫,http://159.75.85.63:35455/huya/11352941
勇敢的心,http://159.75.85.63:35455/huya/11602037
经典好剧,http://159.75.85.63:35455/huya/11602085
精彩不断,http://159.75.85.63:35455/huya/24396428
高分电影,http://159.75.85.63:35455/huya/16615910
隋唐英雄,http://159.75.85.63:35455/huya/11352899
美食纪录片,http://159.75.85.63:35455/huya/11352955
张显宗,http://159.75.85.63:35455/huya/16865726
邓超,http://159.75.85.63:35455/huya/11336592
经典影片,http://159.75.85.63:35455/huya/15267139
经典喜剧片,http://159.75.85.63:35455/huya/11352894
X档案,http://159.75.85.63:35455/huya/20045465
大片,http://159.75.85.63:35455/huya/21059585
影片欣赏,http://159.75.85.63:35455/huya/20695907
徐峥,http://159.75.85.63:35455/huya/11602043
电影笔记,http://159.75.85.63:35455/huya/16920222
异形世界,http://159.75.85.63:35455/huya/21059577
6分钟看惊悚恐怖片,http://159.75.85.63:35455/huya/15494057
神hua,http://159.75.85.63:35455/huya/11352913
海贼王,http://159.75.85.63:35455/huya/16739452
速看,http://159.75.85.63:35455/huya/16868935
科幻片,http://159.75.85.63:35455/huya/17904870
速看美剧,http://159.75.85.63:35455/huya/17204307
林正英,http://159.75.85.63:35455/huya/21388479
笑傲江湖 喜剧脱口秀,http://159.75.85.63:35455/huya/11352937
沫漾电影,http://159.75.85.63:35455/huya/15556391
今晚80后脱口秀,http://159.75.85.63:35455/huya/11352961
进来看看电影,http://159.75.85.63:35455/huya/24376361
骆驼祥子,http://159.75.85.63:35455/huya/19450129
怀玉格格,http://159.75.85.63:35455/huya/11352887
中国最后一个太监,http://159.75.85.63:35455/huya/16604522
科幻动作电影,http://159.75.85.63:35455/huya/16914870
母亲为爱展开复仇,http://159.75.85.63:35455/huya/16626185
电ju惊魂系列,http://159.75.85.63:35455/huya/11352903
捉妖记,http://159.75.85.63:35455/huya/11342414
欧美电影,http://159.75.85.63:35455/huya/21059581
硬汉的直播间,http://159.75.85.63:35455/huya/24614407
天雷滚滚,http://159.75.85.63:35455/huya/11352945
港剧经典,http://159.75.85.63:35455/huya/11352965
喜剧专场,http://159.75.85.63:35455/huya/11602044
浓浓当年情,http://159.75.85.63:35455/huya/11602065
搜神传,http://159.75.85.63:35455/huya/11342437
情深深雨濛濛,http://159.75.85.63:35455/huya/11352885
女神系列,http://159.75.85.63:35455/huya/11336571
金庸的武侠世界,http://159.75.85.63:35455/huya/11342435
杨门女将电影系列,http://159.75.85.63:35455/huya/11336590
天龙八部,http://159.75.85.63:35455/huya/11602041
魔法世界,http://159.75.85.63:35455/huya/21059580
文成公主进藏,http://159.75.85.63:35455/huya/11352974
许氏三杰,http://159.75.85.63:35455/huya/11602033
精忠岳飞南征北战,http://159.75.85.63:35455/huya/11336578
张卫健,http://159.75.85.63:35455/huya/11342423
中国西部刑侦大案纪实,http://159.75.85.63:35455/huya/11601972
搞笑僵尸片,http://159.75.85.63:35455/huya/11352963
国产青春爱情,http://159.75.85.63:35455/huya/11602075
孙悟空,http://159.75.85.63:35455/huya/11342395
太空混战,http://159.75.85.63:35455/huya/21059579
三国鼎立,http://159.75.85.63:35455/huya/11602077
da宋提刑官,http://159.75.85.63:35455/huya/11279251
歪果仁的动作片子,http://159.75.85.63:35455/huya/21059552
冯小刚合集,http://159.75.85.63:35455/huya/11352906
命案十三宗,http://159.75.85.63:35455/huya/11601981
令狐冲&东方不败,http://159.75.85.63:35455/huya/11601962
四驱兄弟,http://159.75.85.63:35455/huya/11352922
最佳搭档,http://159.75.85.63:35455/huya/11342397
关灯看大片,http://159.75.85.63:35455/huya/16135863
黄渤,http://159.75.85.63:35455/huya/11352876
慈善超人合集,http://159.75.85.63:35455/huya/10871113
喜剧合家欢,http://159.75.85.63:35455/huya/11352877
谍战神剧,http://159.75.85.63:35455/huya/11342436
甄嬛传,http://159.75.85.63:35455/huya/11601971
我是大哥大,http://159.75.85.63:35455/huya/23652317
大宅menhttp://159.75.85.63:35455/huya/11352936
看救援电影,http://159.75.85.63:35455/huya/21059586
篮qiu火,http://159.75.85.63:35455/huya/21059558
金庸作品电影,http://159.75.85.63:35455/huya/11352897
厨神小当家,http://159.75.85.63:35455/huya/24257300
💞［YY］💞,#genre# 
💞［YY电视剧］💞,#genre# 
康熙微服私访记,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1352811698 
YY济公,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=25519088
射雕英雄,http://http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354210357
薛刚反唐,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=31313785
神雕侠侣,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351762426
高清亮剑,http://http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353392400 
电视剧35,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382764587 
新水浒传,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1356059275
热门电视剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382773728
封神榜,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353426319
好久不见-武林外传,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1355914397
神医喜来乐,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382714119
武林外传,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354752120
【新三国】蓝光版,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382705738
神探狄仁杰2,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382828767
天龙八部,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351814644
少年包青天1-3蓝光版,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=38498680
【盜暮笔记】24h,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382702247
鹿鼎记-高清全集,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382704650
【鹿鼎记】金庸经典,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=28265277
雍正王朝 高清 护眼版,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=23206872
【火蓝刀锋】臭鱼,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354784966
【济公】游本昌老师,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=25519088
我的兄弟叫宝强,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354752117
神探狄仁杰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=38338029
【新三国】萌儿陪看,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29216766
隋唐英雄传 蓝光,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1352475619
知否知否应是绿肥红瘦,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=21881901
83射雕英雄传,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354210357
雍正王朝,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=26650882
火凤凰之战狼七,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1463088777
情满四合院,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=30736888
吃鱼了,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382764587
狄仁杰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351755386
纪晓岚,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382781415
少年包青天,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382651363
花儿开心吧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354930984
正阳门下,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354931580
新三国,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=26744898
武林外传,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353852605
雪中悍刀行,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382660835
泡芙陪你看电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24407222
二号交通站,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382735582
宰相刘罗锅,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382745191
正阳门下 正在直播,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1453059740
燕双鹰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354143942
燕双鹰系列,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1457622044
【老九门】首播,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353877164
燕双鹰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1352227153
神雕侠侣,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351762426
西游记后传 蓝光,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353392400
新三国24小时播放,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354555195
放羊的星星,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1355260662
纪晓岚,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=22982216
怒海潜沙 &重启全集,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354744544
神探狄仁杰1—5部全集,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382705592
我和僵尸有个约会,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354143966
狄仁杰等你哦,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1457579747
热度榜1.包青天,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=22701868
倚天屠龙记,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1449856066
雪中悍刀行,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354943110
新白娘子传奇,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354490667
【血色浪漫】经典回顾,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=33369999
【二炮手】孙红雷,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354330324
朱元璋电视剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382765235
燕双鹰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1355358366
【天龙八部】蓝光超清,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=28996058
燕双鹰专场,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=23026835
打狗棍,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354773122
火蓝刀锋,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382737892
士兵突击,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382828766
地下交通站,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736795
纪晓岚,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1352227227
超喜剧地下交通站男神贾贵,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353428972
盗慕笔记鬼灯,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382765507
斗罗斗破,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354768828
少年歌行【蓝光】,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1450556636
进来 陪你看电视,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353518742
武工队传奇,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354790484
斗破苍穹玄幻剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1356051105
寻秦记-穿越剧经典,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382749900
真实案件系列,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382671124
【电视剧】士兵突击,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=96731358
五号特工组,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1507704566
系列电视剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1458015189 
父母爱情,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382746276
特种兵系列,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1508456184
【一代枭雄】24h,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1355917294
神探狄仁杰1,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354930934
【雪豹】超经典,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1450496699
三国演义94年经典版,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354936241
【雪豹】超经典,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1450496699
天道-9.2高分好剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382735574
纪晓岚专属,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=63826933
少年包青天第三部,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736814
【狂飙】4K,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382773728
读心神探,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736875
小兵张嘎,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354930225
父母的爱情,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382768483
情满四合院,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736888
康熙王朝,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736818
大家都爱看的港剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736861
仙灵儿,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736887
倚天屠龙记,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354585252
冲上云霄-经典港剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736833
翡翠凤凰-影视剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354926666
命中注定我爱你-泰剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354930903
武工队传奇,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=22089862
大君-描绘爱情,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736874
大秧歌,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1460463356
三国演义94年经典版,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354936241
港剧《驼枪师姐》,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=138268852
狂飙 蓝光,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382787686
【神雕侠侣】金庸经典,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382704651
辽宁七七与你相见恨晚,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1451760831
我的前半生,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382735564
为什么你一直是单身,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=89431014
济公游记,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1355265814
一起合租的快乐生活~,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=38525272
家花与野花,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354420982
现代军旅,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382830638
【案发现场】1-4部全集,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=33567888
港剧悬疑破案,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=10425097
笑傲江湖,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354930909
吴京 特种战士,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=76101626
经典港剧《法证先锋》,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1461993663
烧脑破案24h陪你看,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1355171357
倚天屠龙记,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354755003
少年包青天三,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=61318527
倚天屠龙记,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382818085
利刃出击乐乐陪看,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1352946111
港剧《驼枪师姐》,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382688521
父母爱情,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354926650
宫心计,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382828769
《刑事侦缉档案》4部连播,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=95017956
天龙神雕经典回忆,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=68260522
破案港剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1350670730
《石敢当》六耳猕猴,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1394156613
[影视] 济公游记,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=25221556
案发现场全集,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354775242
西游记后传,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736846
德爷单挑荒野,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=62370558
法证先锋,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354930939
伪装者,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354936244
法证先锋Ⅱ,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354888736
情满四合院,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736848
亲爱的热爱的,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354932433
我的体育老师,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382745169
《鉴证实录》两部连播,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1460336255
平凡岁月,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382745117
天龙八部蓝光,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1355652820
[影视] 济公游记,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=25221556
薛元帅传奇,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=31313785
野山鹰-影视剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354932395
大明王朝,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736879
神探狄仁杰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1461133588
金婚,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736832
惊恐鬼怪盗暮,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382749525
无敌燕双鹰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354825244
鸡毛飞上天,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354806550
三国演义,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=32788000
《神雕侠侣》黯然销魂,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1394000563
余zui,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=31809939
24小时循环播电视剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=53320802
陈情令,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382745121
我和僵尸有个约会,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1355277480
小甜甜 勇敢的心,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382658790
空谷幽兰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382745182
法证先锋2,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736870
血色浪漫,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354926676
宝莲灯前传,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354931631
黑冰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354932427
影视剧场,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1355260855
电视剧】天下第一,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354780649
神秘探险热播电视剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1355336008
天下第一,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1355554637
法证先锋Ⅲ,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736802
金婚,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382828768
新白娘子传奇-女神赵雅芝,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354930969
传奇英雄,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382735578
勇敢的心,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354792480
赵家班电视剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382737099
俺娘田小草,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382741638
临界婚姻,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354932365
狂飙,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=14072363
河山,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382749952
军旅电视剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1352575322
临界婚姻,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354932365
远去的飞鹰-影视剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354930912
剩女李夏天的求爱之路,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382749910
魔幻手机,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382735544
红楼梦1987经典版,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382745084
正阳门下小女人,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1508778570
大汉贤后卫子夫,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382735569
宫心计,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354932429
第8号当铺,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736905
大汉天子S1,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382749902
大汉天子S3,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736810
经典影视剧大家一起看,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1355742336
无敌县令,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354932390
天龙八部,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382749944
好先生,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29067617
鹿鼎记-陈小春版,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736920
24小时播放电视剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354127609
[ 经典] 鹿鼎记,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1355526531
中国第一神探-狄仁杰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354932438
大太监-tvb经典古装,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736886
天下第一,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736838
降服魔女的手段-泰剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354932405
十大经典港剧之《大时代》,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354930891
三国演义【1994】,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354930932
农家小菜,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736894
来自星星的你,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354930976
欢天喜地七仙女,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382735553
战火中的故事,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382735625
我的父亲我的兵,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353413714
古装喜剧合集，还能玩起穿越？！,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382749905
天龙八部（国语版）,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736855
大汉天子S2,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736807
法外风云,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736805
粉红女郎,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354888671
流金岁月-经典港剧,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382736891
影视娱乐剧场,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354748830
